,사업자등록번호,기업접두명,기업명,기업접미명,기업영문명,업종,기업규모,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드차수,산업코드1,산업코드2,IND_CD3,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,상장일자,주요사업내용,국가명,홈페이지URL,대표자명,직원수
129,3058133948,,프로유비스,(주),"PROUBS.CO.LTD.,",M,2,2,1,1,N,N,,10.0,42322.0,,,0,N,,19990315.0,1,,정보통신공사,,-,강병모,4.0
130,6138131201,,회명옵틱스,(주),"HOIMYUNG OPTICS CO., LTD.",M,2,2,1,1,Y,N,,10.0,22212.0,,,0,N,,20030206.0,1,,이형필름,일본,www.hoimyung.co.kr,한창호,42.0
131,1068171724,,제이에스텔레트로닉스,(주),"JS Teletronics Co., Ltd.",M,2,2,1,1,N,N,,10.0,46591.0,,,0,N,,19980218.0,1,,키보드 스위치 제조 판매업,,www.js4u.com.ne.kr,김종관,2.0
132,2138636694,(주),에프알제이,,"FRJ CO., LTD",M,2,2,1,1,N,N,,10.0,14191.0,,,0,N,,19981106.0,1,,의류,,www.frj.co.kr,김지원,2.0
133,6068166357,(주),삼보동선,,Sambo Corpperwire.co.LTD,M,2,2,1,1,N,N,,10.0,26294.0,,,0,N,,20010322.0,1,,전자코일 제조,,www.sambocopperwire.com,나태욱,35.0
134,1088121915,,세종머티리얼즈,(주),"Sejong Materials Co.,Ltd",M,2,2,1,1,Y,N,A135270,10.0,24290.0,,,0,N,,20000429.0,1,20141217.0,비철금속 유통 판매업,일본,www.sejongmaterials.co.kr,성재복외  1명,72.0
135,2208154545,(주),한일개발,,"Hanil Development Co.,Ltd.",M,2,2,1,1,N,N,,10.0,91121.0,,,0,N,,19980822.0,1,,"골프장 운영,숙박업",,www.oxfield.co.kr,박근숙,41.0
136,2158126294,,대은주류,(주),Daeeun Brewery,M,2,2,1,1,N,N,,10.0,46331.0,,,0,N,,19900410.0,1,,탁주를 제외한 국산주류일체도매업,,,이대주,55.0
137,6078136818,,고려환경엔지니어링,(주),"Korea Environmental Engineering Co.,Ltd.",M,2,2,1,1,N,N,,10.0,72122.0,,,0,N,,19961031.0,1,,환경 오염 물질 측정 대행업,,www.korea-envi.co.kr,홍정욱,6.0
138,1368114777,,진도화성공업,(주),"Jindo Chemical Industrial Co., Ltd.",M,2,2,1,1,N,N,,10.0,20421.0,,,0,N,,19950614.0,1,,"우레탄, 에폭시",,www.jindochem.co.kr,황신하,10.0
139,6068134568,,동일산업,(주),"Dongil IND. Co.,Ltd.",M,2,2,1,1,N,N,,10.0,16211.0,,,0,N,,19881101.0,1,,"베니어합판, 미창합판제조 및 판매업",,,임정엽,75.0
140,1318177874,(주),인투스디자인가구,,Intus Furniture,M,2,2,1,1,N,N,,10.0,32090.0,,,0,N,,20030220.0,1,,"가정용 가구[장롱, 서랍장, 거실장 등]",,,홍성경,20.0
141,1208177398,,덴소인터내셔널코리아,(주),DENSO INTERNATIONAL KOREA CORPORATION,M,2,2,1,1,Y,N,,10.0,45219.0,,,0,N,,19971125.0,1,,차량용 각종부품의 판매지원,일본,www.dikr.densokorea.kr,카노요시오,154.0
142,1258143501,,농업회사법인우듬지,(주),"Udemzi Co., Ltd.",M,2,2,1,1,N,N,,10.0,46311.0,,,0,N,,20020801.0,1,,"단호박, 늙은호박, 애호박 외",,www.hobaks.co.kr,임재성,10.0
143,5048149727,,대아정공,(주),"Dae-A Precision Co, Ltd",M,2,2,1,1,N,N,,10.0,30390.0,,,0,N,,20021126.0,1,,자동차부품 제조,,,정관표,25.0
144,1088125279,(주),캐럿코리아,,CARROT KOREA Inc.,M,2,2,1,1,N,N,,10.0,85631.0,,,0,N,,20001120.0,1,,"외국어 교육 서비스(기업체 출장강의, 전화영어)",,www.carrotenglish.com,노상충,97.0
145,1318157844,(주),티비알,,"Tbr Co., Ltd.",M,2,2,1,1,N,N,,10.0,28119.0,,,0,N,,20000808.0,1,,산업 및 가정용 전자제조 서비스,,tbr21.co.kr,한권상,20.0
146,1288135067,(주),보광섬유,,BOKWANG,M,2,2,1,1,N,N,,10.0,13400.0,,,0,N,,19980804.0,1,,섬유 염색,,,김재선,3.0
147,2148630219,(주),아이투아이,,"IMAGE TO IMAGINATION Co., Ltd.",M,2,2,1,1,N,N,,10.0,59110.0,,,0,N,,19990304.0,1,,"영상프로그램, 방송프로그램",,www.itoi.co.kr,정충국,4.0
148,1028144128,,청호메카트로닉스,(주),"Chungho Mechatronics Co., Ltd.",M,2,2,1,1,N,N,,10.0,26329.0,,,0,N,,19980701.0,1,,"전자,정보통신기기 및 부품의 설계,제조,판매,보수",,www.fkm.co.kr,조윤형,15.0
149,2208132823,,엠엘씨월드카고,(주),"MLC World Cargo Co., Ltd.",M,2,2,1,1,N,N,,10.0,52991.0,,,0,N,,19920222.0,1,,복합운송주선,,mlc-cargo.com,채명기,1.0
150,4168108846,(주),유심천온천리조트,,"USIMCHEON ONCHEON RESORT CO.,LTD.",M,2,2,1,1,N,N,,10.0,96121.0,,,0,N,,19940601.0,1,,온천 관광 개발사업,,www.us1000.co.kr,김세일외  3명,30.0
151,1078113635,(주),보진재,,"Pochinchai Printing Co.,Ltd.",M,2,2,1,1,N,N,,10.0,18119.0,,,0,N,,19690408.0,1,19961024.0,인쇄 출판업,,www.pochinchai.co.kr,김정선,74.0
152,1358145369,(주),청해명가,,"CHEONGHAE MYEONGGA CO.,LTD.",M,2,2,1,1,N,N,,10.0,10212.0,,,0,N,,20010423.0,1,,"수산물, 건어물 도.소매업",,www.cmfood.com,이무룡,15.0
153,1058166586,,경기시설관리,(주),Gyeonggi,M,2,2,1,1,N,N,,10.0,74100.0,,,0,N,,19940901.0,1,,건물종합관리,,,황규홍,36.0
154,1208616116,(주),리코시스,,REAKOSYS lnc.,M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20010111.0,1,,임베디드 그래픽 소프트웨어 개발,,www.reakosys.com,김영수,4.0
155,6068152208,(주),재우철강,,"Jaewoo Steel Co., Ltd",M,2,2,1,1,N,N,,10.0,24120.0,,,0,N,,19940322.0,1,,철봉.철판판매업,,,최성원,10.0
156,2258115566,(자),동남전기,,Dongnam Electric,M,2,2,1,1,N,N,,10.0,42311.0,,,0,N,,20020824.0,2,,전기 공사업,,,박영옥,4.0
157,1278164292,,양주인삼영농조합,,Yangju Insam Farm Cooperative,M,2,2,1,1,N,N,,10.0,10791.0,,,0,N,,19951025.0,5,,인삼식품 제조업,,,김진환,1.0
158,1298116398,(주),송산전력,,"Songsan Electric Power Co., Ltd.",M,2,2,1,1,N,N,,10.0,42310.0,,,0,N,,19950417.0,1,,전기 공사업,,,윤영섭,6.0
159,3148157401,,해원종합건설,(주),"HAEWON CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,41100.0,,,0,N,,20030306.0,1,,건설공사(건설산업 기본법에 의한 건설공사)의 재해예방 기술지도사업,,,서승조,10.0
160,1278137193,(주),참살,,Chamsal,M,2,2,1,1,N,N,,10.0,10211.0,,,0,N,,20000216.0,1,,수산동물 훈제  조리 및 유사 조제식품 제조업,,www.chamsal.co.kr,윤신덕,9.0
161,1348159332,(주),유현전자,,"U-Hyun Electronics Co., Ltd.",M,2,2,1,1,N,N,,10.0,26221.0,,,0,N,,20000818.0,1,,"인쇄회로기판(PCB), 동도금",,www.u-hyun.com,김현호,25.0
162,6038145182,(주),티티에스,,"TTS IND. CO.,LTD.",M,2,2,1,1,N,N,,10.0,29199.0,,,0,N,,20010420.0,1,,"CuNi Pipe, Fitting, Flange",,www.ttsi.co.kr,석정호,10.0
163,2208132804,,성암기연,(주),"SUNGAM ENGINEERING CO.,LTD",M,2,2,1,1,N,N,,10.0,29294.0,,,0,N,,19900727.0,1,,금형설계,,www.sungameng.com,박상훈,36.0
164,2018115008,,두레통상,(주),"DOORAE TRADING Co., Ltd.",M,2,2,1,1,N,N,,10.0,13220.0,,,0,N,,19841201.0,1,,직물제조 및 판매업,,,신창호,16.0
165,6028123792,(주),페스코,,"PESSCO.CO., LTD.",M,2,2,1,1,N,N,,10.0,58220.0,,,0,N,,20020130.0,1,,"스프레이밸브, 트레이, 스터브엔드 등",,www.pessco.com,김재수,3.0
166,1198125963,(주),고명산업,,"KOMYUNG Co.,Ltd.",M,2,2,1,1,N,N,,10.0,19102.0,,,0,N,,19970626.0,1,,연탄제조,,,박병구,29.0
167,3078116038,(주),에듀테크,,Edutec Corp.,M,2,2,1,1,N,N,,10.0,58220.0,,,0,N,,20001005.0,1,,"자동자료처리장치시스템구성,통신판매업",,www.edutec.co.kr,김준태,11.0
168,5138117893,,코덱,(주),"KODEC CO.,LTD.",M,2,2,1,1,N,N,,10.0,26299.0,,,0,N,,20000401.0,1,,스텐레스 프레스 가공 및 제조업,,www.nedec.com,황세준,15.0
169,3128109368,(주),명전사,,MYEONG JEON SA,M,2,2,1,1,N,N,,10.0,42310.0,42320.0,,0,N,,19910110.0,1,,전기공사 외,,,김춘호,12.0
170,3038137725,(주),세림비앤지,,"SERIM B&G Co., LTD",M,2,2,1,1,N,N,,10.0,22232.0,,,0,N,,20031024.0,1,,포장용기 성형제품 ,,www.serimbng.co.kr,나상수,73.0
171,1058612125,(주),에스피엠,,"SPM CO.,LTD.",M,2,2,1,1,N,N,,10.0,74100.0,,,0,N,,20000520.0,1,,문화교육사업,,,송순영,185.0
172,1098102376,,동양텔레콤,(주),"Dongyang Telecom Co.,Ltd.",M,2,2,1,1,N,N,A007150,10.0,26410.0,26220.0,,0,N,,19691030.0,1,20000725.0,"통신장비( 광전송기기 및 동축전송기기), PCB(Rigid-Type PCB 및  LED TV용 BLU 및 조명용 Metal-PCB)",,www.dyt.co.kr,강만준,54.0
173,2158189436,(주),대정컨설턴트,,"Daejeong Consultant Co., Ltd.",M,2,2,1,1,N,N,,10.0,72121.0,,,0,N,,20000327.0,1,,토목설계용역 및 컨설팅업,,www.djenc.co.kr,박광준,9.0
174,3128155692,,케이원건설,(주),"K-ONE Construction CO.,LTD",M,2,2,1,1,N,N,,10.0,42110.0,,,0,N,,20020429.0,1,,"토공사, 철근콘크리트공사 외",,,임춘동,11.0
175,4038127231,(주),축림,,"CHUKLIM CO.,LTD.",M,2,2,1,1,N,N,,10.0,10111.0,,,0,N,,20011020.0,1,,"쇠고기, 돼지고기",,www.chuklim.co.kr,최규완,138.0
176,6038151495,,동신수산,(주),"Dongsin Fisheries Co.,Ltd.",M,2,2,1,1,N,N,,10.0,3112.0,,,0,N,,20021101.0,1,,도소매업,,,최성안,94.0
177,5028159404,(주),계양건설,,"Keyyaing Construction Co.,Ltd.",M,2,2,1,1,N,N,,10.0,41110.0,,,0,N,,20010801.0,1,,건축공사,,,박영철,6.0
178,2098116277,,한성안전관리,(주),"Hansung Safety management Co., Ltd.",M,2,2,1,1,N,N,,10.0,75000.0,,,0,N,,19950421.0,1,,"경비, 청소용역",,hansung4181 co.kr,조윤수,198.0
179,2208160765,(주),굿스플로,,goodsflow,M,2,2,1,1,N,N,,10.0,58200.0,,,0,N,,19990407.0,1,,배송정보연동솔루션 등 온라인정보제공서비스,,www.goodsflow.com,오병욱,24.0
180,6178140468,,성창아이엔디,(주),"SUNGCHANG IND CO.,LTD.",M,2,2,1,1,N,N,,10.0,72112.0,,,0,N,,20020610.0,1,,"도시계획사업,체육시설업",,,정연교,10.0
181,3018168799,(주),경성산업,,"Gyungseong Industry Co., Ltd.",M,2,2,1,1,N,N,,10.0,29199.0,,,0,N,,20030404.0,1,,냉동기계진열대도소매,,,김일경,5.0
182,2088128028,(주),해냄주택,,"Haenaem Housing Co.,Ltd.",M,2,2,1,1,N,N,,10.0,68121.0,,,0,N,,20060719.0,1,,부동산매매업 주택신축판매,,,김용환,3.0
183,1098171306,(주),신진도아스,,"Sinjin Doors Co., Ltd.",M,2,2,1,1,N,N,,10.0,25111.0,,,0,N,,20010611.0,1,,"방화셔터, 방화스크린 외",,www.sjdoors.net,정민규,11.0
184,2208662069,(주),그린웍스,,"Green Works Co., Ltd.",M,2,2,1,1,N,N,,10.0,63120.0,,,0,N,,20030425.0,1,,골프장 사용예약(부킹) 대행업,,www.xgolf.co.kr,조성준,90.0
185,6038139768,,무진유통,(주),"Mujin Circulation Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46315.0,,,0,N,,19991022.0,1,,수산물 도매업,,,강주현,5.0
186,1358153554,(주),자비스,,"Xavis Co., Ltd.",M,2,2,1,1,N,Y,A230400,10.0,27111.0,,,0,N,,20020406.0,1,20151117.0,자동 엑스레이 검사 장비,,www.xavis.co.kr,김형철,69.0
187,4158104599,,동백영농조합법인,,Dongbaek Farm Cooperative Federation,M,2,2,1,1,N,N,,10.0,52100.0,,,0,N,,19940930.0,5,,창고보관업,,,박영준,1.0
188,1198128709,(주),해동엠셀,,"Haedong M Sel Co., Ltd.",M,2,2,1,1,N,N,,10.0,29000.0,,,0,N,,19981001.0,1,,규조토 수출.입업,,www.diatomite.co.kr,최재희,4.0
189,5088110199,(주),도광건설,,"Dogwang Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20010202.0,1,,토목공사,,,김재원,6.0
190,1138120806,,태광공업,(주),"Taekwang Industry Co.,Ltd.",M,2,2,1,1,N,N,,10.0,22249.0,,,0,N,,19910107.0,1,,각종 금형 제작 판매업,,,박동규,150.0
191,1318170250,(주),씨에스티,,"Circuit Solution Technology Co.,Ltd.",M,2,2,1,1,N,N,,10.0,26221.0,,,0,N,,20020307.0,1,,전자부품 제조 및 판매업,,www.cstflex.com,조동선,85.0
192,6088108896,(주),한광화약,,"Hankwang Explosives Co.,Inc.",M,2,2,1,1,N,N,,10.0,46730.0,,,0,N,,19881117.0,1,,총포 화약류 판매업,,,김해권,8.0
193,1298146121,(주),지오네트,,"XEONET CO.,LTD.",M,2,2,1,1,N,N,,10.0,28120.0,,,0,N,,20011106.0,1,,"SOE시스템, 전원공급장치, 제어기기 외",,www.xeonet.co.kr,권영민,11.0
194,1078624063,,케이제이알텍,(주),"K.J.R. Tech Co.,Ltd.",M,2,2,1,1,N,N,,10.0,26429.0,,,0,N,,20021001.0,1,,"특수고무 제품제조, 가공 및 매매업",,www.kjrtech.co.kr,최병도,39.0
195,1138186564,(주),파워텍일렉트로닉스,,"Power Tech Electronics Co., Ltd.",M,2,2,1,1,N,N,,10.0,26421.0,,,0,N,,20030828.0,1,,"보안장비개발, 제조, 생산, 판매업",,www.powert.net,이경석,56.0
196,5058128647,(주),광민건설,,"Kwangmin Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,20010220.0,1,,철근콘크리트공사,,-,유승진,14.0
197,1268145462,(주),모디,,Modih Inc.,M,2,2,1,1,N,N,,10.0,23221.0,,,0,N,,20000516.0,1,,생활도자기,,www.haengnam.co.kr,김태성,110.0
198,5048121239,(주),지에스알피디,,"GSRPD Co, Ltd",M,2,2,1,1,N,N,,10.0,29171.0,,,0,N,,19951216.0,1,,조립식 우레탄 판넬 및 방열문 제조업,,www.coldtop.co.kr,조문영,29.0
199,1258142313,,삼성종묘,(주),"SAMSUNG SEED CO.,LTD.",M,2,2,1,1,N,N,,10.0,46200.0,,,0,N,,20020404.0,1,,산업용 농축산물 및 산동물 도매업,,www.samsungseeds.co.kr,이성용,45.0
200,3148118771,(주),파인텔레콤,,"Pine Telecom Co., Ltd.",M,2,2,1,1,Y,N,,10.0,26429.0,,,0,N,,19970515.0,1,,"무선전자통신응용장치, 영상변환 제조",이스라엘,www.pinetelecom.kr,로니코헨,12.0
201,1238186687,(주),인하우스,,in house,M,2,2,1,1,N,N,,10.0,42139.0,,,0,N,,20130218.0,1,,건물위생관리용역,,,이주암,8.0
202,4018504453,,한국펠저,(주),Hankook Pelzer Ltd.,M,2,2,1,2,N,N,,10.0,30390.0,,,0,N,1164327.0,19970320.0,1,,자동차부품 제조업,,www.pelzer.de,제롬올리바,93.0
203,1148620269,,맥스온소프트,(주),MaxOn Soft Corp.,M,2,2,1,1,N,N,,10.0,58200.0,,,0,N,,20020628.0,1,,소프트웨어 개발 및 보급사업,,www.maxonsoft.co.kr,신인경,33.0
204,6038138153,,광평건설,(주),"Kwangpeang Co., Ltd.",M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,19990412.0,1,,철근콘크리트공사,,,주한식,16310.0
205,1388113551,,영농조합법인한국화훼센타,,Korea Flower Center Coop.,M,2,2,1,1,N,N,,10.0,46204.0,,,0,N,,19970104.0,5,,채소  화훼 및 과실작물 시설 재배업,,nancho.co.kr,이상민,6.0
206,5138132220,(주),대원전설,,"Daewon Electric Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,42312.0,,,0,N,,20040101.0,1,,전기 공사업,,,서보성,3.0
207,1278125396,,영신양돈영농조합법인,,Youngshin Hog Farming Cooperative,M,2,2,1,1,N,N,,10.0,46200.0,,,0,N,,19980304.0,5,,화학제품 도매업,,,심재범,3.0
208,1348162220,(주),세아엘리베이터,,"Seah Elevator Co., Ltd.",M,2,2,1,1,N,N,,10.0,34019.0,,,0,N,,20001123.0,1,,승강기 보수및 설치공사,,,임성수,35.0
209,1068146093,(주),이즈엠,,"IS M Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46442.0,,,0,N,,19860228.0,1,,의약품 도매업,,www.is-m.kr,장우진,12.0
210,2118161514,(주),씨그널엔터테인먼트그룹,,SIGNAL ENTERTAINMENT GROUP CORP.,M,2,2,1,1,N,N,A099830,10.0,59114.0,,,0,N,,19910118.0,1,20110124.0,"정보처리, 통신, 전자응용기기 관련 기기 제조, 판매및 임대사업",,www.signal-ent.com,김준범,16.0
211,3128142620,(주),삼오,,"Samo Co.,Ltd.",M,2,2,1,1,N,N,,10.0,47711.0,,,0,N,,20000701.0,1,,"식품, 잡화류 판매업(도소매업)",,www.ochang35.co.kr,이진복,47.0
212,1338117023,,케른리버스코리아,(주),KERN-LIEBERS KOREA LTD.,M,2,2,1,1,Y,N,,10.0,30390.0,,,0,N,,19920715.0,1,,자동차부품,독일,www.kern-liebers.com,안드레아스올리버슈미트,43.0
213,2158175155,(주),사구와로,,"SAGUARO Co.,Ltd.",M,2,2,1,1,N,N,,10.0,72122.0,,,0,N,,19990129.0,1,,"자연환경생태복원공사(설계,시공)",,www.nakos.co.kr,조운자,17.0
214,1348147573,,회명세미크린,(주),"Hoimyung Semiclean Co., Ltd.",M,2,2,1,1,Y,N,,10.0,20421.0,,,0,N,,19991105.0,1,,조제계면활성제및합성세제제조업,일본,www.hoimyung.co.kr,한창호,29.0
215,5148120178,(주),내외안전산업,,"NAE OE ANJUN Co.,Ltd.",M,2,2,1,1,N,N,,10.0,75310.0,74100.0,,0,N,,19941116.0,1,,위생관리 외,,www.ssno.kr,윤사룡,41.0
216,2248120580,(주),소모비전,,"SOMO VISION Co.,Ltd.",M,2,2,1,1,N,N,,10.0,27301.0,,,0,N,,20001118.0,1,,의료용 및 일반용 프라스틱렌즈 제조 및 판매업,,www.somovision.co.kr,신승종,212.0
217,2078142949,,콘티넨탈공조,(주),"Continental Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46621.0,42209.0,,0,N,,19950622.0,1,,냉난방기,,www.lgwhisen.co.kr,송병덕,7.0
218,2248119405,(주),신일특수유리,,"Milran Roraeng Co., Ltd.",M,2,2,1,1,N,N,,10.0,46613.0,,,0,N,,20000621.0,1,,유리 및 창호 도매업,,,유석산,5.0
219,1268135663,(주),명신메트리스,,"Myungshin Me Tris Co., Ltd.",M,2,2,1,1,N,N,,10.0,23910.0,,,0,N,,19981221.0,1,,아스팔트제품 제조 및 판매업,,www.방수재.net,이상재,8.0
220,6128105281,(자),태일전기공사,,"TAEIL ELECTRIC CO.,LTD",M,2,2,1,1,N,N,,10.0,42310.0,,,0,N,,19950221.0,2,,"전기공사, 소방시설공사",,,정종태,13.0
221,2208194227,,월드오토파트,(주),World Auto Part,M,2,2,1,1,N,N,,10.0,45219.0,,,0,N,,20000801.0,1,,자동차부품 수입 판매,,www.worldauto.co.kr,김용원,12.0
222,2208161497,(주),코리아게임테크놀러지,,"KGT CO.,LTD.",M,2,2,1,1,N,N,,10.0,46800.0,,,0,N,,19990507.0,1,,전자기기 수출입 판매업,,,이정자,2.0
223,3018138387,(주),탑,,"Top Co.,Ltd.",M,2,2,1,1,N,N,,10.0,42412.0,,,0,N,,19990910.0,1,,실내장식공사,,www.topmake.com,이선우,5.0
224,1198143369,(주),유진엠플러스,,YUJIN M PLUS,M,2,2,1,1,N,N,,10.0,29294.0,,,0,N,,20001115.0,1,,비데 사출금형,,www.yujinmp.com,박종환,5.0
225,1138181841,,한라동력공업,(주),"HALLA POWER INDUSTRY CO.,LTD.",M,2,2,1,1,N,N,,10.0,46599.0,,,0,N,,20030115.0,1,,각종 산업용체인 유통업,,www.hallachain.com,최재훈,12.0
226,1378107089,,태원목재,(주),"TAE WON LUMBER CO.,LTD.",M,2,2,1,1,N,N,,10.0,16101.0,,,0,N,,19910701.0,1,,목재 제조업,,www.wood.co.kr,강영수외  1명,34.0
227,5148150876,(주),에스엔텍,,"S N TECH CO.,LTD.",M,2,2,1,1,N,N,,10.0,30320.0,,,0,N,,20040301.0,1,,자동차부품 제조,,,김종수,66.0
228,6068157839,(주),대덕,,"Daeduk Co., Ltd.",M,2,2,1,1,N,N,,10.0,13229.0,,,0,N,,19950706.0,1,,침구 및 관련제품 제조업,,,정준영,102.0
229,1128120900,(주),조일이씨에스,,"JOIL ELECTRICAL CONSTRUCTION&SERVICE Co.,Ltd.",M,2,2,1,1,N,N,,10.0,42311.0,,,0,N,,19841227.0,1,,전기공사업,,www.ejoil.co.kr,안종석,145.0
230,1218142932,(주),지아이건설,,"GI CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,41121.0,,,0,N,,20010206.0,1,,토목. 건축 공사업,,,장성원,9.0
231,1348127688,(주),제이텍,,"J-E Tech Co., Ltd.",M,2,2,1,1,N,N,,10.0,29174.0,,,0,N,,19950801.0,1,,공해방지시설 설계시공 및 기구제조판매,,www.j-etech.co.kr,장두훈,33.0
232,1278129408,,용아섬유,(주),"Yonga Textile Co.,Ltd.",M,2,2,1,1,N,N,,10.0,13401.0,,,0,N,,19990125.0,1,,기타 섬유 염색 및 정리업,,,박노현,5.0
233,1258143215,(주),홍일스톤,,Hongil Stone,M,2,2,1,1,N,N,,10.0,23911.0,,,0,N,,20020624.0,1,,석공사 외,,www.wpstone.co.kr,김대호,0.0
234,2298101012,(주),모티브,,motive,M,2,2,1,1,N,N,,10.0,41000.0,,,0,N,,19910323.0,1,,인테리어공사,,www.imotive.co.kr,김유천,97.0
235,5048106941,(주),우진교역,,Woo Jin Trading Co.LTD,M,2,2,1,1,N,N,,10.0,13213.0,,,0,N,,19860222.0,1,,직물제조 및 판매,,,박경호외  1명,14.0
236,3148118956,(주),파이버프로,,"FIBERPRO, INC",M,2,2,1,1,N,N,,10.0,26410.0,,,0,N,,19970619.0,1,,광학요소유선통신장치 제조,,www.fiberpro.com,고연완,88.0
237,3158135206,(주),한국중전기,,"HAN KOOK ELECTRIC CO.,LTD.",M,2,2,1,1,N,N,,10.0,28122.0,,,0,N,,19900625.0,1,,수배전반,,,조재현,7.0
238,5048112822,(주),삼창건업,,"Sam Chang Construction Co.,Ltd",M,2,2,1,1,N,N,,10.0,42202.0,,,0,N,,19920610.0,1,,"기계설비공사, 소방시설공사",,,이재명,5.0
239,1258110562,(주),에이치케이알,,"HKR Co., Ltd.",M,2,2,1,1,N,N,,10.0,25113.0,,,0,N,,19870205.0,1,,신축이음관 외,,www.hkr.co.kr,구본광,90.0
240,2048150775,(주),대기상사,,Daeki corporation,M,2,2,1,1,N,N,,10.0,33990.0,,,0,N,,20000612.0,1,,"지퍼, 의류 부자재 제조업",,,이대의,7.0
241,5138123944,(주),에스에스유통,,"SS DISTRIBUTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,56199.0,,,0,N,,20011005.0,1,,"고속도로 휴게소 식당 운영, 주유소 운영, 가스 충전소 운영",,www.sunsan.co.kr,박치웅,83.0
242,1078789215,(주),정림건설,,"Jeongrim Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,58220.0,,,0,N,,20031126.0,1,,소프트웨어 및 소프트웨어 기술 개발,,,최선웅,7.0
243,1198158654,,이지인터넷,(주),"EG Internet Co., Ltd.",M,2,2,1,1,N,N,,10.0,62010.0,,,0,N,,20020715.0,1,,종합예약 및 티켓밴서비스,,www.easyinternet.co.kr,유동기,32.0
244,4088142635,,삼진건설,(주),Samjin Construction,M,2,2,1,1,N,N,,10.0,42130.0,,,0,N,,20000927.0,1,,건물 축조관련 전문 공사업,,,김광현,6.0
245,6078153710,,한울설비건설,(주),hanwool,M,2,2,1,1,N,N,,10.0,42209.0,,,0,N,,20010412.0,1,,건물설비 설치 공사,,,정애선,2.0
246,3128158442,,금우산업,(주),"KUMWOO INDUSTRIAL CO.,LTD.",M,2,2,1,1,N,N,,10.0,68129.0,,,0,N,,20020910.0,1,,전문소방시설 공사업,,,장순제,4.0
247,1068173872,(주),휴링크코리아,,Hyu Link Korea,M,2,2,1,1,N,N,,10.0,47310.0,,,0,N,,19980713.0,1,,"네트워크장비, 터널용LED 외",,www.datanet.ne.kr,박성식,3.0
248,1138180314,,도림토건,(주),"Dorim Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,42121.0,,,0,N,,20021023.0,1,,"토공사, 철근콘크리트공사 외",,,김태현,51.0
249,1118131044,(주),와이비엘,,"YBL CO., LTD.",M,2,2,1,1,N,N,,10.0,26293.0,,,0,N,,19880301.0,1,,"신용카드, RF카드, 기프트카드",,www.ybl.co.kr,이용배,86.0
250,1238195129,(주),동양피앤씨,,Dongyang P&C,M,2,2,1,1,N,N,,10.0,18110.0,,,0,N,,20040106.0,1,,인쇄,,,임순희,8.0
251,1078122075,,화일철강,(주),"Hwail Steel Co, Ltd",M,2,2,1,1,N,N,,10.0,46721.0,,,0,N,,19870622.0,1,,금속판  봉  관 및 유사 1차 금속제품 도매업,,,박병화,3.0
252,1228170431,(주),아이티엔지니어링,,"IT Engineering Co., Ltd.",M,2,2,1,1,N,N,,10.0,72129.0,,,0,N,,20020130.0,1,,차량관련 엔지니어링,,www.iteng.co.kr,김석주,44.0
253,5148131689,,명광산업,(주),"MYEONGGWANG INDUSTRIAL CO.,LTD.",M,2,2,1,1,N,N,,10.0,31999.0,,,0,N,,19981201.0,1,,케스타 제조 무역,,www.mkcaster.com,김영수,26.0
254,1348195997,(주),에스제이케미칼,,"SJ CHEMICAL CO.,LTD.",M,2,2,1,1,N,N,,10.0,20203.0,,,0,N,,20030415.0,1,,기타 플라스틱제품 제조업,,,김봉진,15.0
255,2118737961,(주),텔에이스,,"TELACE INC.,",M,2,2,1,1,N,N,,10.0,26429.0,,,0,N,,20030827.0,1,,GPS 수신기,,www.telace.co.kr,이성엽,11.0
256,2048154048,(주),성안토건,,"Seongan Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20001025.0,1,,토목공사업,,,박정원,10.0
257,4098161407,(주),푸른약품,,Purun Pharm.,M,2,2,1,1,N,N,,10.0,46441.0,,,0,N,,20010524.0,1,,의약품 도매업,,,김영복,9.0
258,2208107362,(주),영림공사,,YOUNG LIM COPORATION,M,2,2,1,1,N,N,,10.0,46611.0,,,0,N,,19580901.0,1,,육림업,,,양승윤,38.0
